user	先日当方が家族で訪れた大変面白い3D体験型アクティビティ施設の●●ミュージアムです。
user	●●ミュージアムの●●館の大広間には●●滝が360度ホログラム投影されており、まるで自分が大瀑布の中を歩いている体験が味わえました。
user	ホログラム投影ですので実際に濡れることはありませんが、歩くことで飛沫が飛び散る演出も凝って、おり子供たちも大はしゃぎでした。
user	しかも周囲をよく目を凝らしてみると、小さなカニや魚たちもいるので生き物を探すことも楽しみの一つになりました。
user	ネックと致しましては閉館時間が夕方の18時と早めなため、計画を練ったうえで●●ミュージアムを訪れないと施設を満喫できないことでしょうか。
user	そして入場料は時間制ではないので、朝早めに行く方がお得です。
user	この時期は最寄りの駅から直行バスも出ているので、アクセスも問題はないと思います。
user	食事に関しては、館内にレストランもございましたので困ることもないと思います。
user	とにかく最新の3D技術を味わうには、もってこいの場所だと思いました。
user	これからの春休みやGWの家族旅行の候補に、ご検討いただいてみてはいかがでしょうか?
